date,admin1,temp_max,temp_min,precipitation
2022-12-06,Deir ez-Zor,10.1,-10.0,0.0
2022-12-07,Aleppo,5.5,-10.1,105.7
2022-12-07,Damascus,1.9,-9.7,7.7
2022-12-07,Homs,10.3,-8.8,0.0
2022-12-07,Idlib,2.8,-4.8,0.0
2022-12-07,Lattakia,13.9,-1.1,2.6
2022-12-07,Hama,7.5,-8.5,0.2
2022-12-07,Al-Hasakah,1.3,-9.9,0.0
2022-12-07,Deir ez-Zor,9.5,-13.2,0.0
2022-12-08,Aleppo,9.1,-8.5,0.0
2022-12-08,Damascus,5.7,-12.2,0.0
2022-12-08,Homs,2.0,-8.6,0.0
2022-12-08,Idlib,4.9,-8.3,1.5
2022-12-08,Lattakia,8.4,0.3,20.8
2022-12-08,Hama,13.0,-8.4,0.0
2022-12-08,Al-Hasakah,7.8,-11.9,0.0
2022-12-08,Deir ez-Zor,10.9,-11.7,0.0
2022-12-09,Aleppo,10.0,-8.6,0.0
2022-12-09,Damascus,6.6,-6.1,0.9
2022-12-09,Homs,7.2,-6.6,2.2
2022-12-09,Idlib,8.3,-7.6,0.0
2022-12-09,Lattakia,14.8,-0.3,0.0
2022-12-09,Hama,6.3,-12.5,0.5
2022-12-09,Al-Hasakah,6.3,-12.2,0.0
2022-12-09,Deir ez-Zor,11.4,-9.2,0.0
2022-12-10,Aleppo,5.7,-11.5,0.0
2022-12-10,Damascus,4.5,-9.4,8.2
2022-12-10,Homs,0.1,-8.1,0.0
2022-12-10,Idlib,0.4,-11.2,1.8
2022-12-10,Lattakia,9.9,0.0,10.1
2022-12-10,Hama,6.9,-10.5,7.3
2022-12-10,Al-Hasakah,7.0,-11.9,0.0
2022-12-10,Deir ez-Zor,11.7,-10.3,0.0
2022-12-11,Aleppo,4.4,-11.9,0.0
2022-12-11,Damascus,6.0,-6.5,0.0
2022-12-11,Homs,4.1,-10.1,1.6
2022-12-11,Idlib,5.3,-4.6,0.0
2022-12-11,Lattakia,14.0,2.1,6.1
2022-12-11,Hama,13.3,-8.7,0.0
2022-12-11,Al-Hasakah,2.8,-13.8,0.0
2022-12-11,Deir ez-Zor,9.4,-15.8,4.4
2022-12-12,Aleppo,3.7,-7.2,0.0
2022-12-12,Damascus,3.6,-11.3,0.6
2022-12-12,Homs,5.4,-7.0,2.8
2022-12-12,Idlib,7.9,-12.5,1.7
2022-12-12,Lattakia,8.9,-3.3,0.0
2022-12-12,Hama,7.8,-12.4,0.0
2022-12-12,Al-Hasakah,1.2,-11.5,0.0
2022-12-12,Deir ez-Zor,14.3,-7.9,3.7
2022-12-13,Aleppo,4.6,-13.5,0.0
2022-12-13,Damascus,5.9,-11.2,0.0
2022-12-13,Homs,6.5,-13.8,0.5
2022-12-13,Idlib,10.6,-13.6,25.6
2022-12-13,Lattakia,12.5,-0.0,8.3
2022-12-13,Hama,5.2,-6.8,0.0
2022-12-13,Al-Hasakah,7.0,-12.7,0.0
2022-12-13,Deir ez-Zor,11.4,-8.7,0.0
2022-12-14,Aleppo,2.7,-3.8,1.0
2022-12-14,Damascus,6.7,-9.1,2.2
2022-12-14,Homs,4.3,-16.7,0.0
2022-12-14,Idlib,8.1,-9.2,0.0
2022-12-14,Lattakia,11.7,2.1,0.0
2022-12-14,Hama,9.1,-8.1,0.0
2022-12-14,Al-Hasakah,8.2,-12.0,0.0
2022-12-14,Deir ez-Zor,15.0,-10.8,0.0
2022-12-15,Aleppo,6.0,-9.2,20.2
2022-12-15,Damascus,4.5,-7.7,24.6
2022-12-15,Homs,6.6,-7.2,0.0
2022-12-15,Idlib,7.9,-12.7,18.7
2022-12-15,Lattakia,15.3,1.9,0.0
2022-12-15,Hama,4.6,-9.1,6.6
2022-12-15,Al-Hasakah,4.0,-8.1,16.9
2022-12-15,Deir ez-Zor,16.7,-7.8,0.0
2022-12-16,Aleppo,1.1,-12.3,3.3
2022-12-16,Damascus,6.7,-9.0,4.9
2022-12-16,Homs,3.3,-11.0,0.0
2022-12-16,Idlib,9.4,-7.6,0.0
2022-12-16,Lattakia,9.2,1.8,11.4
2022-12-16,Hama,5.4,-6.8,0.0
2022-12-16,Al-Hasakah,-0.7,-13.5,0.0
2022-12-16,Deir ez-Zor,15.5,-5.0,0.0
2022-12-17,Aleppo,8.6,-12.2,1.9
2022-12-17,Damascus,10.0,-8.6,0.0
2022-12-17,Homs,3.1,-9.8,2.2
2022-12-17,Idlib,3.9,-7.3,0.0
2022-12-17,Lattakia,16.3,3.0,0.0
2022-12-17,Hama,9.4,-12.7,0.0
2022-12-17,Al-Hasakah,3.8,-6.7,0.0
2022-12-17,Deir ez-Zor,10.2,-14.3,0.0
2022-12-18,Aleppo,4.2,-14.6,0.0
2022-12-18,Damascus,2.8,-9.0,0.0
2022-12-18,Homs,1.2,-10.5,1.7
2022-12-18,Idlib,9.3,-8.3,0.0
2022-12-18,Lattakia,13.4,3.3,0.4
2022-12-18,Hama,8.8,-8.8,0.0
2022-12-18,Al-Hasakah,6.5,-14.2,0.0
2022-12-18,Deir ez-Zor,12.6,-7.6,0.0
2022-12-19,Aleppo,6.7,-13.4,8.3
2022-12-19,Damascus,3.9,-5.4,0.0
2022-12-19,Homs,6.4,-9.5,1.0
2022-12-19,Idlib,7.9,-8.5,1.4
2022-12-19,Lattakia,15.5,-1.9,2.3
2022-12-19,Hama,3.7,-8.7,0.0
2022-12-19,Al-Hasakah,9.7,-3.6,0.0
2022-12-19,Deir ez-Zor,15.2,-8.4,0.0
2022-12-20,Aleppo,0.9,-11.8,0.0
2022-12-20,Damascus,9.4,-6.1,0.1
2022-12-20,Homs,-0.8,-11.2,2.1
2022-12-20,Idlib,2.5,-8.6,1.6
2022-12-20,Lattakia,7.1,0.4,10.4
2022-12-20,Hama,6.4,-8.3,0.0
2022-12-20,Al-Hasakah,11.2,-12.2,0.0
2022-12-20,Deir ez-Zor,12.1,-6.1,1.2
2022-12-21,Aleppo,9.4,-6.0,0.0
2022-12-21,Damascus,6.0,-10.6,0.0
2022-12-21,Homs,2.7,-9.4,0.0
2022-12-21,Idlib,10.9,-8.0,7.7
2022-12-21,Lattakia,13.8,4.7,0.0
2022-12-21,Hama,4.5,-12.3,4.0
2022-12-21,Al-Hasakah,8.5,-11.6,0.0
2022-12-21,Deir ez-Zor,8.0,-10.3,2.8
2022-12-22,Aleppo,4.9,-10.2,9.0
2022-12-22,Damascus,-0.1,-12.3,1.4
2022-12-22,Homs,6.5,-9.8,0.1
2022-12-22,Idlib,4.8,-7.1,2.5
2022-12-22,Lattakia,8.8,-3.4,3.4
2022-12-22,Hama,9.8,-7.6,18.6
2022-12-22,Al-Hasakah,2.0,-9.5,0.0
2022-12-22,Deir ez-Zor,11.9,-6.8,0.0
2022-12-23,Aleppo,8.4,-8.0,0.0
2022-12-23,Damascus,6.1,-10.0,5.7
2022-12-23,Homs,4.3,-12.1,0.0
2022-12-23,Idlib,9.6,-5.3,0.6
2022-12-23,Lattakia,6.0,-4.0,19.3
2022-12-23,Hama,11.0,-10.9,34.8
2022-12-23,Al-Hasakah,4.9,-12.6,0.0
2022-12-23,Deir ez-Zor,14.4,-8.5,7.0
2022-12-24,Aleppo,0.3,-13.5,0.0
2022-12-24,Damascus,6.0,-3.8,0.0
2022-12-24,Homs,4.9,-12.3,2.4
2022-12-24,Idlib,8.5,-6.5,0.1
2022-12-24,Lattakia,10.8,-4.4,1.0
2022-12-24,Hama,9.9,-3.6,0.5
2022-12-24,Al-Hasakah,7.0,-10.4,116.0
2022-12-24,Deir ez-Zor,8.5,-14.5,0.0
2022-12-25,Aleppo,7.0,-10.2,1.1
2022-12-25,Damascus,5.8,-10.2,0.0
2022-12-25,Homs,-0.3,-11.0,2.9
2022-12-25,Idlib,7.8,-9.6,2.3
2022-12-25,Lattakia,10.5,3.6,0.0
2022-12-25,Hama,8.0,-8.0,1.6
2022-12-25,Al-Hasakah,0.2,-9.9,0.0
2022-12-25,Deir ez-Zor,11.3,-13.2,0.0
2022-12-26,Aleppo,8.2,-9.9,0.0
2022-12-26,Damascus,6.5,-7.7,4.4
2022-12-26,Homs,3.5,-9.8,5.4
2022-12-26,Idlib,6.5,-8.2,0.0
2022-12-26,Lattakia,10.4,-0.0,21.1
2022-12-26,Hama,8.4,-12.9,0.0
2022-12-26,Al-Hasakah,1.3,-13.8,0.0
2022-12-26,Deir ez-Zor,1.3,-4.0,0.0
2022-12-27,Aleppo,8.1,-12.4,0.0
2022-12-27,Damascus,10.7,-8.9,2.5
2022-12-27,Homs,4.5,-12.1,1.3
2022-12-27,Idlib,6.1,-9.9,0.0
2022-12-27,Lattakia,13.4,1.8,0.0
2022-12-27,Hama,2.5,-10.3,0.0
2022-12-27,Al-Hasakah,6.2,-10.2,12.8
2022-12-27,Deir ez-Zor,9.9,-7.4,0.0
2022-12-28,Aleppo,4.9,-10.0,1.5
2022-12-28,Damascus,2.2,-10.0,1.5
2022-12-28,Homs,7.5,-13.6,0.0
2022-12-28,Idlib,3.4,-11.7,0.0
2022-12-28,Lattakia,12.3,4.2,4.1
2022-12-28,Hama,2.4,-7.5,3.9
2022-12-28,Al-Hasakah,9.6,-12.8,13.6
2022-12-28,Deir ez-Zor,17.1,-7.6,5.4
2022-12-29,Aleppo,7.1,-7.8,19.6
2022-12-29,Damascus,7.9,-4.6,16.7
2022-12-29,Homs,10.3,-9.4,0.0
2022-12-29,Idlib,5.8,-8.8,11.4
2022-12-29,Lattakia,10.3,-0.2,23.0
2022-12-29,Hama,8.1,-8.7,0.0
2022-12-29,Al-Hasakah,5.2,-9.4,2.9
2022-12-29,Deir ez-Zor,16.2,-9.5,0.0
2022-12-30,Aleppo,7.6,-10.5,0.0
2022-12-30,Damascus,0.8,-6.5,0.0
2022-12-30,Homs,2.6,-11.3,9.9
2022-12-30,Idlib,9.2,-8.2,7.2
2022-12-30,Lattakia,16.6,1.4,0.0
2022-12-30,Hama,5.2,-5.6,0.1
2022-12-30,Al-Hasakah,4.9,-10.8,2.5
2022-12-30,Deir ez-Zor,13.6,-12.9,27.7
2022-12-31,Aleppo,3.9,-11.6,0.0
2022-12-31,Damascus,8.1,-5.7,0.0
2022-12-31,Homs,5.1,-10.3,0.0
2022-12-31,Idlib,10.1,-9.3,2.5
2022-12-31,Lattakia,13.0,2.6,0.1
2022-12-31,Hama,6.4,-13.7,0.9
2022-12-31,Al-Hasakah,3.3,-13.5,0.0
2022-12-31,Deir ez-Zor,9.8,-10.6,2.4
2023-01-01,Aleppo,9.4,-9.4,0.0
2023-01-01,Damascus,12.2,-9.6,0.0
2023-01-01,Homs,-2.5,-12.8,0.0
2023-01-01,Idlib,7.0,-11.1,0.0
2023-01-01,Lattakia,11.8,1.6,0.0
2023-01-01,Hama,4.4,-5.2,0.0
2023-01-01,Al-Hasakah,11.4,-6.2,0.0
2023-01-01,Deir ez-Zor,6.9,-9.8,0.0
2023-01-02,Aleppo,11.3,-5.7,9.0
2023-01-02,Damascus,7.4,-7.9,5.3
2023-01-02,Homs,7.2,-14.7,0.0
2023-01-02,Idlib,7.9,-8.9,1.6
2023-01-02,Lattakia,9.9,3.1,5.2
2023-01-02,Hama,12.9,-7.7,0.0
2023-01-02,Al-Hasakah,7.8,-8.7,18.5
2023-01-02,Deir ez-Zor,15.9,-11.2,0.0
2023-01-03,Aleppo,1.1,-11.3,6.3
2023-01-03,Damascus,8.6,-7.7,17.6
2023-01-03,Homs,2.6,-8.0,0.6
2023-01-03,Idlib,12.6,-9.3,1.8
2023-01-03,Lattakia,8.0,4.4,17.7
2023-01-03,Hama,5.0,-8.9,27.9
2023-01-03,Al-Hasakah,4.2,-6.1,0.0
2023-01-03,Deir ez-Zor,12.4,-8.2,0.0
2023-01-04,Aleppo,7.5,-8.9,0.0
2023-01-04,Damascus,6.2,-9.8,5.0
2023-01-04,Homs,7.4,-9.0,5.2
2023-01-04,Idlib,6.4,-8.1,1.1
2023-01-04,Lattakia,11.1,2.1,12.0
2023-01-04,Hama,4.7,-3.9,2.1
2023-01-04,Al-Hasakah,0.9,-8.4,2.7
2023-01-04,Deir ez-Zor,4.9,-9.9,4.5
2023-01-05,Aleppo,7.5,-8.8,0.0
2023-01-05,Damascus,11.7,-6.5,0.0
2023-01-05,Homs,5.6,-9.8,10.1
2023-01-05,Idlib,10.2,-6.2,8.2
2023-01-05,Lattakia,12.1,1.9,4.4
2023-01-05,Hama,6.5,-5.7,0.0
2023-01-05,Al-Hasakah,5.6,-10.2,0.0
2023-01-05,Deir ez-Zor,11.7,-11.6,0.0
2023-01-06,Aleppo,4.4,-9.5,3.3
2023-01-06,Damascus,9.7,-2.1,0.0
2023-01-06,Homs,2.3,-6.9,1.9
2023-01-06,Idlib,6.8,-11.2,88.5
2023-01-06,Lattakia,14.8,1.5,10.6
2023-01-06,Hama,5.7,-9.7,0.0
2023-01-06,Al-Hasakah,9.4,-13.3,0.0
2023-01-06,Deir ez-Zor,7.0,-5.2,0.0
2023-01-07,Aleppo,3.4,-6.9,0.0
2023-01-07,Damascus,13.8,-7.5,0.0
2023-01-07,Homs,12.3,-13.1,0.0
2023-01-07,Idlib,6.0,-6.1,0.0
2023-01-07,Lattakia,14.9,3.2,2.5
2023-01-07,Hama,9.4,-10.2,0.0
2023-01-07,Al-Hasakah,6.9,-9.3,0.0
2023-01-07,Deir ez-Zor,14.6,-8.2,0.0
2023-01-08,Aleppo,8.7,-11.1,3.3
2023-01-08,Damascus,5.3,-6.0,0.0
2023-01-08,Homs,3.5,-13.6,0.4
2023-01-08,Idlib,11.9,-13.8,0.0
2023-01-08,Lattakia,11.3,-0.7,16.9
2023-01-08,Hama,3.2,-10.3,2.1
2023-01-08,Al-Hasakah,8.1,-10.7,0.0
2023-01-08,Deir ez-Zor,8.0,-1.8,0.0
2023-01-09,Aleppo,6.2,-9.4,4.9
2023-01-09,Damascus,8.5,-5.3,0.0
2023-01-09,Homs,4.4,-9.0,0.0
2023-01-09,Idlib,8.6,-4.8,2.9
2023-01-09,Lattakia,14.4,4.1,2.6
2023-01-09,Hama,4.1,-4.0,0.0
2023-01-09,Al-Hasakah,6.2,-10.8,0.0
2023-01-09,Deir ez-Zor,12.1,-2.4,0.0
2023-01-10,Aleppo,6.9,-7.6,0.0
2023-01-10,Damascus,9.6,-4.9,6.9
2023-01-10,Homs,13.5,-8.4,2.0
2023-01-10,Idlib,9.0,-6.7,0.0
2023-01-10,Lattakia,13.8,1.9,6.0
2023-01-10,Hama,11.3,-6.4,0.0
2023-01-10,Al-Hasakah,4.9,-11.4,2.4
2023-01-10,Deir ez-Zor,10.0,-3.0,0.0
2023-01-11,Aleppo,11.2,-7.0,0.0
2023-01-11,Damascus,8.6,-7.6,0.0
2023-01-11,Homs,6.7,-13.2,4.9
2023-01-11,Idlib,5.2,-9.0,15.0
2023-01-11,Lattakia,12.4,4.1,4.3
2023-01-11,Hama,9.8,-3.5,4.7
2023-01-11,Al-Hasakah,6.0,-11.5,0.0
2023-01-11,Deir ez-Zor,13.8,-10.1,0.0
2023-01-12,Aleppo,4.6,-18.5,0.0
2023-01-12,Damascus,5.6,-8.5,0.1
2023-01-12,Homs,14.9,-8.3,0.1
2023-01-12,Idlib,4.7,-5.9,11.6
2023-01-12,Lattakia,13.0,-3.5,0.0
2023-01-12,Hama,10.4,-4.0,0.0
2023-01-12,Al-Hasakah,6.3,-9.4,0.0
2023-01-12,Deir ez-Zor,10.8,-7.4,4.3
2023-01-13,Aleppo,13.2,-8.5,0.0
2023-01-13,Damascus,10.1,-8.9,0.0
2023-01-13,Homs,12.9,-9.9,0.0
2023-01-13,Idlib,13.3,-6.2,0.0
2023-01-13,Lattakia,12.6,1.9,0.0
2023-01-13,Hama,8.4,-12.5,0.0
2023-01-13,Al-Hasakah,6.4,-8.4,2.9
2023-01-13,Deir ez-Zor,19.6,-11.9,0.2
2023-01-14,Aleppo,15.2,-5.5,5.1
2023-01-14,Damascus,8.7,-5.2,0.0
2023-01-14,Homs,10.6,-2.0,0.0
2023-01-14,Idlib,8.4,-7.0,0.0
2023-01-14,Lattakia,12.5,0.5,0.0
2023-01-14,Hama,5.1,-6.1,0.0
2023-01-14,Al-Hasakah,3.9,-4.2,0.0
2023-01-14,Deir ez-Zor,14.5,-7.2,0.0
2023-01-15,Aleppo,10.4,-10.0,0.0
2023-01-15,Damascus,9.7,-5.3,0.0
2023-01-15,Homs,11.6,-12.1,1.9
2023-01-15,Idlib,6.5,-7.5,4.4
2023-01-15,Lattakia,14.6,1.9,0.2
2023-01-15,Hama,5.9,-4.0,4.3
2023-01-15,Al-Hasakah,12.8,-7.8,0.0
2023-01-15,Deir ez-Zor,15.2,-7.4,0.0
2023-01-16,Aleppo,7.4,-5.9,7.2
2023-01-16,Damascus,7.4,-5.7,0.6
2023-01-16,Homs,7.5,-10.9,4.0
2023-01-16,Idlib,9.1,-8.1,0.0
2023-01-16,Lattakia,12.3,-1.2,9.7
2023-01-16,Hama,9.9,-6.2,0.0
2023-01-16,Al-Hasakah,10.4,-7.1,2.4
2023-01-16,Deir ez-Zor,13.4,-4.9,2.8
2023-01-17,Aleppo,11.7,-6.5,5.5
2023-01-17,Damascus,9.3,-4.0,2.8
2023-01-17,Homs,7.3,-13.0,0.0
2023-01-17,Idlib,12.1,-1.1,0.0
2023-01-17,Lattakia,9.5,2.4,16.6
2023-01-17,Hama,12.2,-3.6,13.7
2023-01-17,Al-Hasakah,5.2,-9.7,5.7
2023-01-17,Deir ez-Zor,12.9,-7.5,0.2
2023-01-18,Aleppo,2.6,-9.0,0.0
2023-01-18,Damascus,6.3,-5.6,0.0
2023-01-18,Homs,9.6,-9.0,0.3
2023-01-18,Idlib,4.7,-4.3,0.9
2023-01-18,Lattakia,10.3,-0.7,20.2
2023-01-18,Hama,5.3,-6.9,0.0
2023-01-18,Al-Hasakah,8.8,-8.6,0.0
2023-01-18,Deir ez-Zor,11.2,-6.6,0.0
2023-01-19,Aleppo,11.0,-5.2,0.0
2023-01-19,Damascus,10.5,-1.8,0.0
2023-01-19,Homs,1.9,-9.1,0.0
2023-01-19,Idlib,5.6,-4.8,5.3
2023-01-19,Lattakia,13.6,1.3,0.0
2023-01-19,Hama,11.3,-7.3,3.2
2023-01-19,Al-Hasakah,7.2,-10.0,0.0
2023-01-19,Deir ez-Zor,19.0,-3.5,0.0
2023-01-20,Aleppo,11.7,-7.5,2.4
2023-01-20,Damascus,10.6,-6.0,0.0
2023-01-20,Homs,6.6,-9.9,0.5
2023-01-20,Idlib,6.8,-4.0,0.1
2023-01-20,Lattakia,14.3,0.6,2.0
2023-01-20,Hama,3.8,-8.0,0.0
2023-01-20,Al-Hasakah,9.0,-1.3,23.6
2023-01-20,Deir ez-Zor,15.0,-5.9,4.0
2023-01-21,Aleppo,8.8,-9.1,0.0
2023-01-21,Damascus,11.8,-5.5,0.0
2023-01-21,Homs,12.8,-2.7,0.0
2023-01-21,Idlib,8.5,-3.9,1.9
2023-01-21,Lattakia,11.5,0.8,0.0
2023-01-21,Hama,9.6,-4.0,11.7
2023-01-21,Al-Hasakah,10.3,-6.1,0.0
2023-01-21,Deir ez-Zor,17.0,-5.4,0.0
2023-01-22,Aleppo,7.0,-9.7,0.0
2023-01-22,Damascus,11.0,-3.6,7.0
2023-01-22,Homs,8.7,-6.9,0.0
2023-01-22,Idlib,6.7,-1.3,0.0
2023-01-22,Lattakia,11.4,1.4,1.6
2023-01-22,Hama,6.2,-5.7,0.0
2023-01-22,Al-Hasakah,5.1,-6.9,0.0
2023-01-22,Deir ez-Zor,18.1,-2.8,0.0
2023-01-23,Aleppo,9.6,-5.1,0.0
2023-01-23,Damascus,12.9,-3.3,0.0
2023-01-23,Homs,11.2,-6.8,0.0
2023-01-23,Idlib,8.1,-9.2,3.0
2023-01-23,Lattakia,16.3,3.3,0.0
2023-01-23,Hama,14.8,-3.6,0.0
2023-01-23,Al-Hasakah,12.3,-2.9,0.0
2023-01-23,Deir ez-Zor,14.4,-3.9,4.3
2023-01-24,Aleppo,4.3,-8.2,0.0
2023-01-24,Damascus,10.4,-5.4,1.3
2023-01-24,Homs,10.2,-9.8,0.8
2023-01-24,Idlib,10.5,-8.2,0.0
2023-01-24,Lattakia,17.2,3.4,0.5
2023-01-24,Hama,1.5,-2.2,0.0
2023-01-24,Al-Hasakah,7.1,-6.0,5.9
2023-01-24,Deir ez-Zor,10.9,-1.9,0.0
2023-01-25,Aleppo,13.9,-5.4,4.4
2023-01-25,Damascus,13.1,-3.6,0.0
2023-01-25,Homs,7.2,-10.8,0.0
2023-01-25,Idlib,10.6,-7.7,3.5
2023-01-25,Lattakia,13.3,-0.8,4.2
2023-01-25,Hama,12.4,-3.6,7.0
2023-01-25,Al-Hasakah,10.5,-11.3,0.0
2023-01-25,Deir ez-Zor,14.8,-5.7,0.0
2023-01-26,Aleppo,15.0,-5.8,2.4
2023-01-26,Damascus,14.4,-6.6,0.0
2023-01-26,Homs,4.8,-5.7,3.0
2023-01-26,Idlib,12.0,-6.2,10.4
2023-01-26,Lattakia,17.1,3.8,1.4
2023-01-26,Hama,12.7,-9.3,0.0
2023-01-26,Al-Hasakah,19.3,-1.4,0.0
2023-01-26,Deir ez-Zor,15.2,-3.0,0.2
2023-01-27,Aleppo,10.9,-2.4,0.0
2023-01-27,Damascus,13.5,-7.5,11.8
2023-01-27,Homs,6.5,-8.6,5.9
2023-01-27,Idlib,9.6,-9.3,6.0
2023-01-27,Lattakia,14.0,1.6,0.8
2023-01-27,Hama,6.4,-6.9,0.0
2023-01-27,Al-Hasakah,12.4,-1.5,0.0
2023-01-27,Deir ez-Zor,16.5,-5.6,5.7
2023-01-28,Aleppo,8.9,-2.8,0.0
2023-01-28,Damascus,13.4,-7.4,3.5
2023-01-28,Homs,10.9,-3.5,0.0
2023-01-28,Idlib,13.3,-7.1,0.0
2023-01-28,Lattakia,13.9,6.1,5.1
2023-01-28,Hama,13.4,-3.0,3.4
2023-01-28,Al-Hasakah,5.0,-6.6,6.2
2023-01-28,Deir ez-Zor,13.7,-3.5,1.8
2023-01-29,Aleppo,10.0,-5.5,23.0
2023-01-29,Damascus,9.9,-4.6,0.0
2023-01-29,Homs,14.4,-10.3,0.0
2023-01-29,Idlib,16.9,-4.0,1.3
2023-01-29,Lattakia,13.2,-0.1,20.2
2023-01-29,Hama,8.6,-4.4,0.0
2023-01-29,Al-Hasakah,9.7,-4.5,0.8
2023-01-29,Deir ez-Zor,19.3,-3.2,21.2
2023-01-30,Aleppo,8.8,-2.4,6.5
2023-01-30,Damascus,12.3,-3.0,0.0
2023-01-30,Homs,10.6,-4.8,0.0
2023-01-30,Idlib,10.1,-9.3,0.0
2023-01-30,Lattakia,9.8,8.1,13.6
2023-01-30,Hama,12.7,-4.9,0.0
2023-01-30,Al-Hasakah,10.5,-0.7,9.6
2023-01-30,Deir ez-Zor,18.6,-5.1,0.0
2023-01-31,Aleppo,13.3,-4.8,0.0
2023-01-31,Damascus,6.8,-0.2,4.0
2023-01-31,Homs,16.5,-5.9,11.8
2023-01-31,Idlib,12.5,-10.0,25.2
2023-01-31,Lattakia,16.7,4.7,0.0
2023-01-31,Hama,5.1,-1.3,6.6
2023-01-31,Al-Hasakah,8.3,-8.6,0.0
2023-01-31,Deir ez-Zor,19.3,-5.1,0.0
2023-02-01,Aleppo,16.3,-2.1,0.0
2023-02-01,Damascus,11.8,-3.8,0.0
2023-02-01,Homs,10.1,-1.6,6.6
2023-02-01,Idlib,14.3,-7.4,5.1
2023-02-01,Lattakia,13.6,4.9,0.0
2023-02-01,Hama,9.4,-2.5,0.0
2023-02-01,Al-Hasakah,8.7,-2.4,11.2
2023-02-01,Deir ez-Zor,14.2,-3.6,0.0
2023-02-02,Aleppo,9.5,-1.2,2.8
2023-02-02,Damascus,12.3,-5.0,0.0
2023-02-02,Homs,1.5,-9.4,0.0
2023-02-02,Idlib,14.7,-3.2,3.1
2023-02-02,Lattakia,8.7,-1.9,3.4
2023-02-02,Hama,12.8,-8.2,15.9
2023-02-02,Al-Hasakah,11.7,-5.9,0.0
2023-02-02,Deir ez-Zor,16.8,-5.7,0.0
2023-02-03,Aleppo,2.9,-5.5,0.0
2023-02-03,Damascus,9.6,-2.9,0.0
2023-02-03,Homs,18.7,-4.1,6.2
2023-02-03,Idlib,17.5,0.8,4.9
2023-02-03,Lattakia,18.0,3.6,4.5
2023-02-03,Hama,13.0,-4.0,0.0
2023-02-03,Al-Hasakah,8.4,-7.2,0.3
2023-02-03,Deir ez-Zor,20.3,-4.4,2.4
2023-02-04,Aleppo,13.2,-4.2,10.6
2023-02-04,Damascus,13.7,-5.2,0.0
2023-02-04,Homs,7.9,-8.6,1.4
2023-02-04,Idlib,11.5,-2.0,0.0
2023-02-04,Lattakia,15.3,3.9,3.9
2023-02-04,Hama,20.2,-4.5,0.0
2023-02-04,Al-Hasakah,9.2,0.4,0.0
2023-02-04,Deir ez-Zor,13.6,-5.6,0.0
2023-02-05,Aleppo,11.0,-4.1,0.7
2023-02-05,Damascus,10.0,-0.8,0.0
2023-02-05,Homs,9.9,-7.0,0.0
2023-02-05,Idlib,16.0,-2.1,0.9
2023-02-05,Lattakia,17.2,2.8,0.0
2023-02-05,Hama,10.4,-4.5,0.0
2023-02-05,Al-Hasakah,15.8,-6.1,0.0
2023-02-05,Deir ez-Zor,15.8,-1.9,0.0
2023-02-06,Aleppo,10.1,-5.8,2.5
2023-02-06,Damascus,19.3,-5.7,0.0
2023-02-06,Homs,8.6,-6.7,1.2
2023-02-06,Idlib,9.9,-5.4,0.3
2023-02-06,Lattakia,13.3,4.6,9.4
2023-02-06,Hama,11.5,-1.1,0.6
2023-02-06,Al-Hasakah,10.4,-5.1,0.0
2023-02-06,Deir ez-Zor,16.5,-3.6,0.3
2023-02-07,Aleppo,14.8,-0.9,17.0
2023-02-07,Damascus,6.6,-4.0,0.0
2023-02-07,Homs,9.2,1.1,0.0
2023-02-07,Idlib,18.5,-1.7,14.3
2023-02-07,Lattakia,13.3,2.9,0.4
2023-02-07,Hama,5.8,-1.6,0.0
2023-02-07,Al-Hasakah,14.1,0.4,3.4
2023-02-07,Deir ez-Zor,25.8,-3.5,0.0
2023-02-08,Aleppo,13.9,-7.9,0.0
2023-02-08,Damascus,17.4,-5.2,0.0
2023-02-08,Homs,13.0,-6.5,0.0
2023-02-08,Idlib,6.1,-1.8,40.0
2023-02-08,Lattakia,15.6,5.9,3.1
2023-02-08,Hama,13.8,-2.9,1.2
2023-02-08,Al-Hasakah,10.9,-1.2,14.1
2023-02-08,Deir ez-Zor,14.3,1.2,0.0
2023-02-09,Aleppo,14.6,-1.2,0.0
2023-02-09,Damascus,15.4,0.4,0.0
2023-02-09,Homs,12.9,-1.9,0.0
2023-02-09,Idlib,7.9,0.9,4.3
2023-02-09,Lattakia,16.8,2.4,2.3
2023-02-09,Hama,11.6,0.8,16.3
2023-02-09,Al-Hasakah,12.9,-3.5,0.0
2023-02-09,Deir ez-Zor,18.0,1.3,21.5
2023-02-10,Aleppo,9.4,-2.0,2.9
2023-02-10,Damascus,10.3,-2.5,6.7
2023-02-10,Homs,15.7,-4.2,1.8
2023-02-10,Idlib,13.9,-3.1,0.0
2023-02-10,Lattakia,18.1,6.8,0.0
2023-02-10,Hama,10.8,2.4,0.0
2023-02-10,Al-Hasakah,12.2,-1.2,0.0
2023-02-10,Deir ez-Zor,16.9,-1.4,0.0
2023-02-11,Aleppo,16.8,-2.0,3.2
2023-02-11,Damascus,16.1,-1.1,0.0
2023-02-11,Homs,13.9,-1.6,0.0
2023-02-11,Idlib,10.9,0.2,0.0
2023-02-11,Lattakia,19.6,3.9,4.0
2023-02-11,Hama,12.3,-1.8,0.0
2023-02-11,Al-Hasakah,14.6,-3.3,0.0
2023-02-11,Deir ez-Zor,20.6,-4.2,0.0
